client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score
1558,"Gibson, Cline and Newman",NGO,Defense/Arms,High,AU,0,0,0,0,1,0.0
1559,Brooks-Lopez,Corporate,Tech,Low,CA,0,0,0,0,0,0.5
1560,Wilcox LLC,Corporate,Energy/Oil,High,AE,0,0,0,0,1,0.5
1561,Foley-Moran,Corporate,Crypto Exchange,High,LB,0,0,0,0,0,0.0
1562,"Hobbs, Edwards and Chavez",Corporate,Energy/Oil,High,IN,0,0,0,0,1,0.0
1563,"Leonard, Miller and Clark",NGO,Tech,Low,US,0,0,0,0,0,0.5
1564,"Baker, Small and Payne",Corporate,Consulting,Low,VE,0,0,0,1,0,0.0
1565,Hernandez-Foster,Corporate,NGO/Charity,High,NL,0,0,0,0,0,0.5
1566,"Skinner, Gonzalez and Donovan",NGO,Defense/Arms,High,LB,0,0,0,0,1,0.5
1567,West Ltd,Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0.0
1568,"Walters, Brown and Alvarado",Financial Institution,Retail,Low,VE,0,0,0,1,0,0.0
1569,"Bell, Miller and Smith",Individual,Retail,Low,UK,0,0,0,0,0,0.0
1570,Garza-King,Individual,Financial Services,Medium,UK,0,0,0,0,1,0.0
1571,Hall Group,Financial Institution,Energy/Oil,High,CH,0,1,0,0,1,0.0
1572,"Brady, Davis and Miller",NGO,Financial Services,Medium,RU,0,0,0,1,1,0.5
1573,Petersen Inc,Individual,Retail,Low,KP,0,0,1,1,0,0.0
1574,"Arnold, West and Wheeler",Corporate,Tech,Low,AU,0,0,0,0,0,1.0
1575,"Li, Potter and Davidson",NGO,Casino/Gambling,High,RU,0,0,0,1,0,0.0
1576,Brown-Green,Corporate,Energy/Oil,High,NL,0,0,0,0,1,0.0
1577,"Allen, Bryant and Martin",Corporate,Financial Services,Medium,IN,0,0,0,0,1,0.0
1578,Vance LLC,Corporate,Financial Services,Medium,AF,0,0,0,0,1,0.5
1579,"Barnes, Morrow and Cervantes",NGO,NGO/Charity,High,FR,0,0,0,0,0,0.5
1580,Gray Group,NGO,NGO/Charity,High,AU,0,0,0,0,0,0.0
1581,"Tran, Thomas and Leon",NGO,Financial Services,Medium,AE,0,0,0,0,1,0.0
1582,Moreno-Flores,Corporate,Crypto Exchange,High,IR,0,0,1,1,0,0.0
1583,Luna Ltd,NGO,Casino/Gambling,High,CN,1,0,0,0,0,0.0
1584,Anderson-Chambers,NGO,Real Estate,Medium,FR,0,0,0,0,0,0.0
1585,"Daniels, Robertson and Jones",Individual,Consulting,Low,CA,0,0,0,0,0,0.0
1586,"Adams, Sparks and Jones",NGO,Consulting,Low,FR,0,0,0,0,0,0.0
1587,"Kramer, Mueller and Hardin",Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0.0
1588,"Williams, Johnson and Tucker",Corporate,Energy/Oil,High,FR,0,0,0,0,1,0.0
1589,"Melton, Hunter and Chen",Individual,Financial Services,Medium,SG,0,0,0,0,1,0.0
1590,Curtis-Galloway,Individual,Energy/Oil,High,LB,0,0,0,0,1,0.0
1591,Wilson-Wilson,Individual,Consulting,Low,IR,0,0,1,1,0,0.0
1592,Hansen and Sons,Individual,Crypto Exchange,High,CA,0,0,0,0,0,0.0
1593,Mccarthy LLC,Individual,Defense/Arms,High,FR,0,1,0,0,1,0.0
1594,"Hoover, Robertson and Alvarez",Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0.0
1595,"Sweeney, Dominguez and Kirby",NGO,Crypto Exchange,High,SG,0,0,0,0,0,0.0
1596,Mclaughlin Inc,Individual,Defense/Arms,High,SG,0,0,0,0,1,0.0
1597,Carter-Potter,NGO,Financial Services,Medium,KP,0,0,1,1,1,0.0
1598,Shannon-Jones,Individual,Energy/Oil,High,AF,0,0,0,0,1,0.0
1599,Williams-Sullivan,Individual,Import/Export,Medium,JP,0,0,0,0,0,0.0
1600,Poole LLC,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0.0
1601,Thompson LLC,NGO,Import/Export,Medium,SY,1,0,0,1,0,0.5
1602,"Vincent, Carey and Andrews",Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0.0
1603,"Perry, Price and Joseph",Individual,Crypto Exchange,High,CA,0,0,0,0,0,0.0
1604,Garcia PLC,NGO,Import/Export,Medium,KP,0,0,1,1,0,0.0
1605,Howell and Sons,Corporate,Import/Export,Medium,LB,0,0,0,0,0,0.5
1606,Edwards-Estes,NGO,Real Estate,Medium,IR,0,0,1,1,0,0.0
1607,Santiago-Murphy,Corporate,Financial Services,Medium,FR,0,0,0,0,1,0.5
1608,Holland LLC,NGO,Financial Services,Medium,DE,0,0,0,0,1,0.0
1609,Brown Inc,NGO,NGO/Charity,High,SD,0,0,0,1,0,0.0
1610,Hall-Torres,Individual,Retail,Low,SG,0,0,0,0,0,0.0
1611,Smith-Coleman,Corporate,Tech,Low,CA,0,0,0,0,0,0.0
1612,"Burnett, Robinson and Hurley",Financial Institution,Crypto Exchange,High,AU,0,0,0,0,0,0.0
1613,Mejia PLC,Corporate,Tech,Low,IR,0,0,1,1,0,1.0
1614,Ortiz LLC,Individual,Retail,Low,US,0,0,0,0,0,0.0
1615,Conner-Delgado,Financial Institution,NGO/Charity,High,UK,0,0,0,0,0,0.0
1616,"Bass, Lopez and Johnson",Financial Institution,Financial Services,Medium,NL,0,0,0,0,1,0.0
1617,Walker LLC,NGO,Financial Services,Medium,KP,0,0,1,1,1,0.0
1618,Ramirez-Lopez,NGO,Import/Export,Medium,VE,0,0,0,1,0,0.0
1619,"Berger, Davis and Carson",Individual,Consulting,Low,UK,0,0,0,0,0,0.0
1620,Miller Inc,NGO,Import/Export,Medium,FR,0,0,0,0,0,0.0
1621,"Johnston, Allen and Stephens",NGO,Casino/Gambling,High,NL,0,0,0,0,0,0.0
1622,Porter-Rosales,Financial Institution,Real Estate,Medium,CH,0,0,0,0,0,0.0
1623,"Black, Bennett and Arellano",Corporate,Energy/Oil,High,AU,0,0,0,0,1,0.0
1624,Robinson-Johnson,Individual,NGO/Charity,High,CN,0,0,0,0,0,0.0
1625,Powell-Robinson,Individual,Energy/Oil,High,UK,0,0,0,0,1,0.0
1626,Lee-Porter,Financial Institution,Tech,Low,CA,0,0,0,0,0,0.0
1627,"Sparks, Bailey and Bentley",Corporate,Real Estate,Medium,SD,0,0,0,1,0,0.0
1628,Bradley-Mcclain,Individual,Energy/Oil,High,LB,0,0,0,0,1,0.0
1629,Pearson Inc,Corporate,Retail,Low,FR,0,0,0,0,0,0.0
1630,"Diaz, Sanders and Preston",NGO,Crypto Exchange,High,SD,0,0,0,1,0,0.0
1631,Turner LLC,Financial Institution,Tech,Low,SG,0,0,0,0,0,0.0
1632,Griffin-Howard,Corporate,NGO/Charity,High,RU,0,1,0,1,0,0.0
1633,Garcia Inc,Individual,Financial Services,Medium,CH,0,0,0,0,1,0.0
1634,"Murray, Goodman and Stout",Financial Institution,Tech,Low,SG,0,0,0,0,0,0.0
1635,"Kim, Velazquez and Garcia",Corporate,Import/Export,Medium,CN,0,0,0,0,0,0.0
1636,"Ray, Rios and Hart",Financial Institution,Import/Export,Medium,UK,0,0,0,0,0,0.0
1637,Randolph and Sons,NGO,Defense/Arms,High,SY,0,0,0,1,1,0.5
1638,Petty Ltd,Financial Institution,Crypto Exchange,High,CN,0,0,0,0,0,0.0
1639,Flores-Mills,Financial Institution,Tech,Low,NL,0,0,0,0,0,0.0
1640,Smith Group,NGO,Defense/Arms,High,CH,0,0,0,0,1,0.0
1641,Williams-Escobar,Corporate,Tech,Low,CH,0,0,0,0,0,0.0
1642,Hall Ltd,Corporate,Crypto Exchange,High,SG,0,0,0,0,0,0.0
1643,Miller LLC,Financial Institution,Energy/Oil,High,AU,0,0,0,0,1,0.0
1644,"Garcia, Thompson and Anthony",NGO,Real Estate,Medium,FR,0,0,0,0,0,0.5
1645,"Lewis, Clark and Garcia",Corporate,Consulting,Low,CH,0,0,0,0,0,0.0
1646,Ross-Bullock,Financial Institution,Retail,Low,AE,0,0,0,0,0,0.0
1647,Christensen-Hernandez,Financial Institution,NGO/Charity,High,SY,0,0,0,1,0,0.0
1648,Davila-Perez,Financial Institution,Tech,Low,UK,0,0,0,0,0,0.0
1649,Walker-Rodriguez,Individual,Defense/Arms,High,FR,0,0,0,0,1,0.0
1650,"Malone, Huber and Hayes",Corporate,Tech,Low,CH,0,0,0,0,0,0.5
1651,"Wood, Reyes and Flores",Corporate,Financial Services,Medium,IN,0,0,0,0,1,1.0
1652,"Solomon, Jones and Scott",NGO,Crypto Exchange,High,SG,0,0,0,0,0,0.0
1653,"Rowland, Ewing and Andrews",Financial Institution,Defense/Arms,High,IN,0,0,0,0,1,0.0
1654,"Lewis, Lewis and Lynch",Financial Institution,Tech,Low,NL,0,0,0,0,0,0.0
1655,"Hess, Burns and Hoffman",Individual,Import/Export,Medium,JP,0,0,0,0,0,0.0
1656,Oneal LLC,Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0.0
1657,"Moore, Williams and Miller",Financial Institution,Import/Export,Medium,AE,0,0,0,0,0,0.0
1658,Larson Ltd,NGO,Retail,Low,CA,0,0,0,0,0,0.0
1659,Stevens-Clark,Corporate,NGO/Charity,High,DE,0,0,0,0,0,0.0
1660,Butler-Green,NGO,Consulting,Low,RU,0,1,0,1,0,0.0
1661,"White, Wu and Wright",Financial Institution,Import/Export,Medium,IR,0,0,1,1,0,0.0
1662,Bryan-Wilson,Corporate,Retail,Low,SG,0,0,0,0,0,1.0
1663,Wallace-Harris,Financial Institution,Import/Export,Medium,SY,0,1,0,1,0,0.0
1664,Weaver Inc,NGO,Consulting,Low,IN,0,0,0,0,0,0.0
1665,"Pierce, Olson and Yoder",Corporate,Real Estate,Medium,SY,0,0,0,1,0,1.0
1666,Gonzales and Sons,Individual,Energy/Oil,High,IN,0,0,0,0,1,0.0
1667,Glass PLC,NGO,Energy/Oil,High,SD,0,0,0,1,1,1.0
1668,Orr LLC,Individual,Defense/Arms,High,KP,0,0,1,1,1,0.0
1669,Combs Group,Financial Institution,Real Estate,Medium,CH,0,0,0,0,0,0.0
1670,Pope LLC,Individual,Consulting,Low,AE,0,0,0,0,0,0.0
1671,Harrell and Sons,Corporate,Consulting,Low,CN,0,0,0,0,0,0.5
1672,"Cooper, Barajas and Morgan",Corporate,Real Estate,Medium,IN,0,0,0,0,0,1.0
1673,"Nguyen, House and Turner",Corporate,Retail,Low,IN,0,0,0,0,0,0.0
1674,"Alexander, Garcia and Matthews",Corporate,Casino/Gambling,High,RU,1,0,0,1,0,0.0
1675,"Martin, Foster and Mitchell",Corporate,Consulting,Low,IR,0,0,1,1,0,0.0
1676,Wilkins LLC,NGO,Tech,Low,SG,0,0,0,0,0,0.5
1677,Perez and Sons,NGO,NGO/Charity,High,AU,0,0,0,0,0,0.0
1678,Edwards-Villegas,Individual,Crypto Exchange,High,SD,0,0,0,1,0,0.0
1679,"Brewer, Martinez and Perkins",Corporate,Crypto Exchange,High,FR,0,0,0,0,0,0.5
1680,Ferguson LLC,Individual,Import/Export,Medium,LB,0,0,0,0,0,0.0
1681,Brooks Inc,Financial Institution,Import/Export,Medium,LB,0,0,0,0,0,0.0
1682,"Huffman, Jackson and Price",Individual,Financial Services,Medium,IR,0,0,1,1,1,0.0
1683,Huber-Ochoa,Financial Institution,Crypto Exchange,High,KP,0,0,1,1,0,0.0
1684,Hogan Inc,Financial Institution,NGO/Charity,High,RU,0,0,0,1,0,0.0
1685,"Peterson, Callahan and Ellis",Financial Institution,Energy/Oil,High,VE,0,0,0,1,1,0.0
1686,Santos-Tate,Corporate,NGO/Charity,High,KP,0,0,1,1,0,0.0
1687,Fernandez-Adams,Corporate,Crypto Exchange,High,CH,0,0,0,0,0,0.0
1688,Gibbs-Deleon,NGO,Energy/Oil,High,KP,0,0,1,1,1,0.0
1689,"Foster, Daniels and Lara",Corporate,NGO/Charity,High,RU,0,0,0,1,0,0.0
1690,"Holloway, Doyle and Smith",Financial Institution,Real Estate,Medium,US,1,0,0,0,0,0.0
1691,"Villarreal, Villegas and Jones",Financial Institution,Tech,Low,SD,0,0,0,1,0,0.0
1692,Martin-Vasquez,Corporate,NGO/Charity,High,UK,0,0,0,0,0,0.0
1693,Parks Ltd,Corporate,Import/Export,Medium,DE,0,0,0,0,0,0.0
1694,Martinez-Lee,NGO,Consulting,Low,VE,0,0,0,1,0,1.0
1695,Garcia and Sons,Financial Institution,Tech,Low,UK,0,0,0,0,0,0.0
1696,"Green, Spencer and Carpenter",Individual,Defense/Arms,High,UK,0,0,0,0,1,0.0
1697,"Mason, Olson and Gomez",Individual,Energy/Oil,High,RU,0,0,0,1,1,0.0
1698,Barber-Barnes,Individual,Retail,Low,AF,0,0,0,0,0,0.0
1699,Mitchell PLC,NGO,Import/Export,Medium,SG,0,0,0,0,0,0.5
1700,Robinson and Sons,NGO,Financial Services,Medium,CA,0,0,0,0,1,0.0
1701,Adams-Steele,Corporate,Retail,Low,SY,0,0,0,1,0,0.0
1702,Le-Ayala,Individual,Retail,Low,CH,0,1,0,0,0,0.0
1703,"Garza, Diaz and Morales",Financial Institution,Crypto Exchange,High,RU,0,0,0,1,0,0.0
1704,Page-Simmons,Individual,Defense/Arms,High,AE,0,0,0,0,1,0.0
1705,Price Ltd,Corporate,NGO/Charity,High,SG,0,0,0,0,0,0.0
1706,Johnson-Wiley,Individual,Import/Export,Medium,CN,0,1,0,0,0,0.0
1707,Miller LLC,Corporate,Financial Services,Medium,LB,0,0,0,0,1,0.5
1708,Burton-Acosta,Individual,Real Estate,Medium,IN,1,0,0,0,0,0.0
1709,Hall-Hunt,Individual,Energy/Oil,High,AU,0,0,0,0,1,0.0
1710,Cohen-Allen,Financial Institution,Defense/Arms,High,LB,1,0,0,0,1,0.0
1711,James-Wright,NGO,Casino/Gambling,High,RU,0,0,0,1,0,0.0
1712,Flores Inc,Corporate,Crypto Exchange,High,AE,0,0,0,0,0,0.0
1713,Smith-Fields,Individual,Financial Services,Medium,SY,0,0,0,1,1,0.0
1714,"Wiley, Delgado and Wells",Individual,Real Estate,Medium,CH,0,0,0,0,0,0.0
1715,Bautista-Johnson,Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0.0
1716,Cruz-Powers,Corporate,Import/Export,Medium,VE,0,0,0,1,0,0.0
1717,Brooks Inc,NGO,Casino/Gambling,High,CH,1,0,0,0,0,0.0
1718,Washington-Lowery,Individual,Real Estate,Medium,SG,0,0,0,0,0,0.0
1719,"Lester, Powell and Boyd",NGO,Retail,Low,SG,0,0,0,0,0,0.0
1720,Green-Gordon,Corporate,Retail,Low,SD,0,0,0,1,0,0.0
1721,Parks LLC,Individual,Import/Export,Medium,IN,0,0,0,0,0,0.0
1722,Scott Inc,Financial Institution,Tech,Low,AF,0,0,0,0,0,0.0
1723,Griffith Ltd,Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0.0
1724,Hayes Ltd,Individual,Financial Services,Medium,IN,0,0,0,0,1,0.0
1725,Bradley Ltd,Corporate,Financial Services,Medium,SD,0,0,0,1,1,0.0
1726,"Morris, Mcknight and Reed",Individual,Casino/Gambling,High,AE,0,0,0,0,0,0.0
1727,Johnson Ltd,Individual,Tech,Low,UK,0,0,0,0,0,0.0
1728,"Reynolds, Fitzgerald and Gray",NGO,Casino/Gambling,High,RU,0,0,0,1,0,1.0
1729,Hernandez-Greene,Individual,Import/Export,Medium,CN,0,0,0,0,0,0.0
1730,Donaldson-Clarke,NGO,Energy/Oil,High,US,1,0,0,0,1,0.0
1731,Kelley-Cox,Corporate,Financial Services,Medium,UK,0,0,0,0,1,0.0
1732,Weaver and Sons,Corporate,Real Estate,Medium,IN,0,0,0,0,0,0.5
1733,Jones Ltd,Corporate,Financial Services,Medium,AU,0,0,0,0,1,0.0
1734,"Bauer, Farmer and Brown",Corporate,Energy/Oil,High,FR,0,0,0,0,1,1.0
1735,Chandler Ltd,NGO,Defense/Arms,High,CN,0,0,0,0,1,0.0
1736,Bullock PLC,Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0.0
1737,Hernandez-Cabrera,Individual,Defense/Arms,High,AE,0,0,0,0,1,0.0
1738,Moore PLC,Financial Institution,Consulting,Low,AE,0,0,0,0,0,0.0
1739,Mcdonald-Baker,Corporate,Casino/Gambling,High,JP,0,0,0,0,0,0.0
1740,Vang-Ball,Financial Institution,Import/Export,Medium,LB,0,0,0,0,0,0.0
1741,"Pacheco, Hendricks and Lyons",NGO,Casino/Gambling,High,KP,0,0,1,1,0,0.0
1742,Hogan-Bradley,NGO,Consulting,Low,RU,0,0,0,1,0,0.5
1743,Carrillo-Pope,NGO,Tech,Low,SY,0,0,0,1,0,1.0
1744,Berry-Weiss,Corporate,Real Estate,Medium,IN,0,0,0,0,0,0.0
1745,Le-Flores,Financial Institution,Crypto Exchange,High,UK,0,0,0,0,0,0.0
1746,Alexander Ltd,Financial Institution,Real Estate,Medium,IR,1,0,1,1,0,0.0
1747,"Herrera, Thompson and Wright",Financial Institution,Crypto Exchange,High,AE,0,0,0,0,0,0.0
1748,Donaldson PLC,Financial Institution,Import/Export,Medium,LB,0,0,0,0,0,0.0
1749,"Morgan, Brown and Smith",Individual,Tech,Low,IR,0,0,1,1,0,0.0
1750,Kline-Blankenship,Individual,Import/Export,Medium,FR,0,0,0,0,0,0.0
1751,"Turner, Medina and Baird",Corporate,Import/Export,Medium,CH,0,0,0,0,0,0.0
1752,Bryant-Hayes,Financial Institution,Retail,Low,SY,0,0,0,1,0,0.0
1753,Scott PLC,Financial Institution,Retail,Low,AE,0,0,0,0,0,0.0
1754,"Green, Burns and Ward",Individual,Tech,Low,US,0,1,0,0,0,0.0
1755,Thompson-Bradley,Financial Institution,NGO/Charity,High,NL,0,0,0,0,0,0.0
1756,Richardson-Richardson,Corporate,Consulting,Low,IN,0,0,0,0,0,0.5
1757,"Wallace, Pearson and Foster",Individual,Import/Export,Medium,SY,0,0,0,1,0,0.0
1758,Wright Ltd,Financial Institution,Crypto Exchange,High,CH,0,0,0,0,0,0.0
1759,Morton-Clark,Individual,Real Estate,Medium,CH,0,0,0,0,0,0.0
1760,Campbell Ltd,Financial Institution,Energy/Oil,High,DE,0,0,0,0,1,0.0
1761,Singleton PLC,Corporate,Casino/Gambling,High,DE,0,0,0,0,0,0.0
1762,Velasquez and Sons,Financial Institution,Financial Services,Medium,SY,0,0,0,1,1,0.0
1763,"Cardenas, Martinez and Myers",Corporate,Crypto Exchange,High,VE,0,0,0,1,0,0.0
1764,Jones-Gonzales,Individual,Casino/Gambling,High,SY,0,0,0,1,0,0.0
1765,"Mitchell, Johnson and Santos",Individual,Defense/Arms,High,IN,0,0,0,0,1,0.0
1766,"Williams, Morales and Tran",Corporate,Financial Services,Medium,UK,0,0,0,0,1,0.0
1767,Olson-Lopez,NGO,Tech,Low,UK,0,0,0,0,0,1.0
1768,"Roberts, Martinez and Quinn",Individual,Casino/Gambling,High,IR,0,0,1,1,0,0.0
1769,"Carter, Page and Martin",Corporate,Retail,Low,NL,0,0,0,0,0,1.0
1770,Wilson-Smith,Financial Institution,Defense/Arms,High,LB,0,0,0,0,1,0.0
1771,"Foley, Johnson and Lucas",Financial Institution,Defense/Arms,High,AE,0,1,0,0,1,0.0
1772,Davila LLC,NGO,NGO/Charity,High,CA,0,0,0,0,0,0.5
1773,Buckley and Sons,Individual,Defense/Arms,High,AU,0,1,0,0,1,0.0
1774,Brown and Sons,Corporate,Energy/Oil,High,CN,0,0,0,0,1,0.0
1775,"Tucker, Green and Lutz",NGO,Real Estate,Medium,AF,0,0,0,0,0,0.5
1776,Wells LLC,NGO,Real Estate,Medium,US,0,0,0,0,0,0.0
1777,Spence-Walker,Individual,Tech,Low,JP,0,0,0,0,0,0.0
1778,"Cochran, Stephens and Reeves",NGO,NGO/Charity,High,SG,0,0,0,0,0,0.0
1779,Hawkins Ltd,Corporate,Real Estate,Medium,LB,0,1,0,0,0,0.0
1780,Simpson-Molina,Individual,Consulting,Low,VE,1,0,0,1,0,0.0
1781,Fisher-Jones,Corporate,Real Estate,Medium,DE,0,0,0,0,0,0.0
1782,Gomez-Huffman,NGO,Energy/Oil,High,IN,0,1,0,0,1,0.0
1783,Solis-Stone,Individual,Tech,Low,IN,0,0,0,0,0,0.0
1784,Blackburn and Sons,Individual,Consulting,Low,IR,0,0,1,1,0,0.0
1785,Alexander-Johnson,Corporate,Energy/Oil,High,US,0,1,0,0,1,1.0
1786,Reyes-Jordan,Corporate,Consulting,Low,AU,0,0,0,0,0,0.5
1787,"Mann, Jones and Gonzalez",Financial Institution,Crypto Exchange,High,SD,0,1,0,1,0,0.0
1788,Merritt LLC,Financial Institution,Import/Export,Medium,VE,0,1,0,1,0,0.0
1789,Neal-Wood,NGO,Energy/Oil,High,VE,0,0,0,1,1,0.0
1790,Flores PLC,Individual,Energy/Oil,High,SY,0,0,0,1,1,0.0
1791,Cowan LLC,NGO,Import/Export,Medium,SY,0,0,0,1,0,0.0
1792,Bates Inc,Corporate,Real Estate,Medium,CA,0,0,0,0,0,0.0
1793,"Martinez, Smith and Adams",Corporate,Defense/Arms,High,CH,0,0,0,0,1,0.5
1794,Owens and Sons,Individual,Tech,Low,AE,0,0,0,0,0,0.0
1795,"Rodriguez, Perez and Buck",Corporate,Consulting,Low,SY,0,0,0,1,0,0.0
1796,"Wright, Carroll and Solomon",Financial Institution,Casino/Gambling,High,LB,0,0,0,0,0,0.0
1797,"Benjamin, Brown and Peck",Individual,Crypto Exchange,High,IR,0,0,1,1,0,0.0
1798,Strong PLC,Individual,Energy/Oil,High,US,0,0,0,0,1,0.0
1799,"Daugherty, Gamble and Mcconnell",NGO,Import/Export,Medium,FR,0,0,0,0,0,0.0
1800,"Reeves, Norman and Fuentes",Financial Institution,Crypto Exchange,High,IR,0,0,1,1,0,0.0
1801,Beck-Jones,Financial Institution,Retail,Low,IN,0,0,0,0,0,0.0
1802,Garcia-Curry,Financial Institution,Consulting,Low,LB,0,0,0,0,0,0.0
1803,"Black, Salazar and Cantrell",Financial Institution,Consulting,Low,FR,0,0,0,0,0,0.0
1804,"Walsh, Rogers and Jimenez",NGO,NGO/Charity,High,US,0,0,0,0,0,0.0
1805,"Nunez, Roy and White",Individual,Defense/Arms,High,UK,0,0,0,0,1,0.0
1806,"Lewis, Robinson and Parker",Financial Institution,Tech,Low,DE,0,0,0,0,0,0.0
1807,Garza-Webster,Financial Institution,Tech,Low,VE,0,0,0,1,0,0.0
1808,Turner-Carr,Financial Institution,Energy/Oil,High,JP,0,0,0,0,1,0.0
1809,"Hanson, Johnson and Simpson",Corporate,Financial Services,Medium,CH,0,0,0,0,1,0.5
1810,Moran-Jennings,Financial Institution,Retail,Low,CH,0,0,0,0,0,0.0
1811,"Taylor, Davis and Stokes",Corporate,Retail,Low,CA,0,0,0,0,0,0.0
1812,Taylor-Schneider,Corporate,Tech,Low,CH,0,0,0,0,0,0.5
1813,Davis Group,Corporate,Tech,Low,DE,0,0,0,0,0,1.0
1814,Thomas Ltd,NGO,Crypto Exchange,High,NL,0,0,0,0,0,0.5
1815,Montgomery-Garcia,NGO,Defense/Arms,High,AF,1,0,0,0,1,0.0
1816,Dickson-Clark,Individual,Import/Export,Medium,JP,0,0,0,0,0,0.0
1817,Anderson Inc,Financial Institution,Retail,Low,SG,0,0,0,0,0,0.0
1818,Carpenter-Collins,Corporate,Retail,Low,SD,0,0,0,1,0,0.0
1819,Hamilton-Griffin,Corporate,Energy/Oil,High,RU,1,0,0,1,1,1.0
1820,Sanders-Lopez,NGO,Tech,Low,SG,0,0,0,0,0,0.5
1821,"Hanson, Moon and Johnson",Individual,Import/Export,Medium,AU,0,0,0,0,0,0.0
1822,"Parker, Booth and Taylor",Financial Institution,Import/Export,Medium,RU,0,0,0,1,0,0.0
1823,"Brown, Taylor and Powell",Financial Institution,Defense/Arms,High,AF,1,0,0,0,1,0.0
1824,"Wallace, Perez and Morris",Individual,NGO/Charity,High,CH,0,0,0,0,0,0.0
1825,"Russell, Torres and Carlson",Financial Institution,NGO/Charity,High,LB,0,0,0,0,0,0.0
1826,Arroyo-Bailey,Financial Institution,Financial Services,Medium,RU,0,0,0,1,1,0.0
1827,"Anderson, Smith and Williams",NGO,Retail,Low,CA,0,0,0,0,0,0.5
1828,"Stone, Sanders and Davis",Corporate,Defense/Arms,High,CN,0,0,0,0,1,0.0
1829,Estrada Ltd,Corporate,Defense/Arms,High,SY,1,0,0,1,1,0.0
1830,Mata-Farley,Financial Institution,Casino/Gambling,High,AF,0,0,0,0,0,0.0
1831,Gonzalez Ltd,NGO,Real Estate,Medium,RU,0,0,0,1,0,0.0
1832,Gomez and Sons,Corporate,Crypto Exchange,High,US,0,0,0,0,0,0.5
1833,"Thomas, Gamble and Stephenson",Financial Institution,Casino/Gambling,High,CN,0,0,0,0,0,0.0
1834,"Tate, Powers and Walker",Financial Institution,Energy/Oil,High,FR,0,0,0,0,1,0.0
1835,Walsh LLC,Corporate,Consulting,Low,FR,0,0,0,0,0,0.5
1836,Wells Group,Corporate,Retail,Low,CA,0,0,0,0,0,0.0
1837,"Mccullough, Young and Davidson",Individual,Real Estate,Medium,RU,0,0,0,1,0,0.0
1838,Davis Group,NGO,Casino/Gambling,High,DE,0,0,0,0,0,0.0
1839,Griffin-Garcia,Corporate,Casino/Gambling,High,US,0,0,0,0,0,0.0
1840,Dyer Ltd,Individual,Financial Services,Medium,IR,0,0,1,1,1,0.0
1841,"Molina, Walker and Simpson",Financial Institution,Crypto Exchange,High,US,0,0,0,0,0,0.0
1842,"Bennett, Payne and Mckee",Individual,Casino/Gambling,High,NL,0,0,0,0,0,0.0
1843,Marshall-Frazier,Financial Institution,Real Estate,Medium,US,0,0,0,0,0,0.0
1844,"Clark, Lyons and Beard",NGO,Crypto Exchange,High,RU,0,0,0,1,0,0.0
1845,"Harrison, Richardson and Miller",Corporate,Defense/Arms,High,DE,0,0,0,0,1,0.0
1846,Terry PLC,Individual,Financial Services,Medium,UK,1,0,0,0,1,0.0
1847,"Steele, Sanchez and Curtis",Corporate,Import/Export,Medium,FR,0,0,0,0,0,0.0
1848,Lowery-Reyes,Corporate,Tech,Low,AU,0,0,0,0,0,0.0
1849,Jones-Bailey,Corporate,Retail,Low,KP,0,1,1,1,0,0.0
1850,Chambers-Bryant,Individual,Casino/Gambling,High,CN,0,0,0,0,0,0.0
1851,Anderson Ltd,NGO,NGO/Charity,High,CN,0,0,0,0,0,1.0
1852,Bryant-Williams,Individual,Real Estate,Medium,JP,0,0,0,0,0,0.0
1853,Nash Group,Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0.0
1854,Peterson-Perez,Financial Institution,Tech,Low,AF,0,0,0,0,0,0.0
1855,Foster-Gonzalez,Individual,Financial Services,Medium,AE,0,0,0,0,1,0.0
1856,Thomas LLC,Individual,Financial Services,Medium,CH,0,0,0,0,1,0.0
1857,Tran LLC,Individual,Import/Export,Medium,UK,0,0,0,0,0,0.0
1858,Murphy PLC,NGO,Crypto Exchange,High,CN,0,0,0,0,0,0.5
1859,"Smith, Jones and Hart",Financial Institution,Energy/Oil,High,SG,0,0,0,0,1,0.0
1860,"Smith, Estrada and Knight",NGO,Tech,Low,AF,0,0,0,0,0,0.0
1861,Mitchell Ltd,Financial Institution,Import/Export,Medium,JP,0,0,0,0,0,0.0
1862,Drake-Bennett,Corporate,Defense/Arms,High,FR,0,0,0,0,1,0.5
1863,"Hendricks, Myers and Johnson",Financial Institution,Import/Export,Medium,RU,0,0,0,1,0,0.0
1864,Shaffer-Spencer,NGO,Retail,Low,SY,0,0,0,1,0,0.0
